transaction_id,account_id,branch_id,date_id,transaction_type,payment_mode,amount
902642,5087,7,93,Credit,IMPS,92079
902643,5098,8,298,Credit,NEFT,188878
902644,5001,8,351,Debit,Cash,12312
902645,5081,7,202,Credit,NEFT,72965
902646,5067,9,182,Debit,UPI,114512
902647,5019,5,268,Debit,UPI,90982
902648,5071,10,76,Debit,Card,15993
902649,5067,10,228,Credit,Card,108745
902650,5098,8,346,Debit,IMPS,70264
902651,5091,10,282,Debit,Card,99264
902652,5035,4,69,Credit,IMPS,165131
902653,5052,1,227,Credit,UPI,188045
902654,5055,9,48,Debit,ATM,55402
902655,5080,10,9,Debit,Salary,83001
902656,5068,1,249,Debit,Card,174442
902657,5090,1,217,Credit,Card,67731
902658,5030,2,63,Debit,NEFT,193937
902659,5019,8,171,Credit,IMPS,148347
902660,5048,7,60,Credit,Card,124495
902661,5032,8,11,Credit,Card,3496
902662,5084,10,226,Debit,NEFT,49209
902663,5073,10,342,Debit,ATM,138196
902664,5045,2,280,Debit,Salary,45783
902665,5080,3,57,Debit,UPI,157303
902666,5029,8,359,Credit,IMPS,176697
902667,5010,10,269,Credit,Salary,13260
902668,5002,3,119,Debit,Cash,131423
902669,5086,6,313,Credit,ATM,144606
902670,5034,4,136,Credit,Salary,132083
902671,5061,7,111,Credit,NEFT,184967
902672,5064,4,183,Debit,NEFT,30677
902673,5064,6,138,Debit,UPI,153419
902674,5085,4,147,Credit,NEFT,159690
902675,5096,7,363,Debit,NEFT,84851
902676,5033,2,125,Debit,NEFT,183255
902677,5058,8,21,Credit,Salary,171518
902678,5084,7,243,Debit,NEFT,183850
902679,5004,7,201,Credit,Salary,24474
902680,5075,3,313,Credit,ATM,68982
902681,5017,7,4,Debit,IMPS,95466
902682,5079,7,158,Credit,Cash,21374
902683,5003,3,307,Credit,NEFT,169531
902684,5022,3,142,Credit,Salary,161402
902685,5076,2,205,Credit,Card,156876
902686,5014,10,97,Credit,Cash,28929
902687,5063,7,305,Debit,NEFT,82930
902688,5082,5,68,Credit,Card,135546
902689,5037,1,195,Debit,Salary,147722
902690,5039,6,217,Debit,Cash,14043
902691,5099,3,328,Credit,Salary,5979
902692,5010,9,294,Debit,ATM,125320
902693,5059,8,246,Debit,IMPS,150213
902694,5037,6,157,Credit,Salary,104443
902695,5057,8,137,Credit,NEFT,169255
902696,5054,1,19,Debit,Card,64740
902697,5082,5,132,Credit,IMPS,100319
902698,5056,5,260,Debit,UPI,178084
902699,5039,7,96,Credit,ATM,121304
902700,5029,8,50,Credit,Cash,137126
902701,5050,9,6,Credit,Card,96537
902702,5035,10,169,Credit,UPI,120312
902703,5066,8,289,Credit,UPI,75402
902704,5077,5,209,Credit,IMPS,150154
902705,5095,4,350,Debit,ATM,86634
902706,5038,4,170,Credit,Salary,88675
902707,5064,9,144,Debit,Card,12006
902708,5095,7,322,Credit,Card,141161
902709,5076,9,52,Credit,UPI,76801
902710,5071,7,236,Credit,Salary,32433
902711,5022,1,191,Debit,Card,37425
902712,5050,8,67,Credit,UPI,54592
902713,5020,7,265,Debit,Card,40218
902714,5099,2,305,Debit,UPI,106569
902715,5087,2,11,Debit,UPI,86719
902716,5030,2,343,Debit,UPI,127597
902717,5077,6,174,Credit,IMPS,96423
902718,5043,9,123,Credit,Card,192197
902719,5014,8,340,Debit,ATM,137490
902720,5001,6,219,Debit,ATM,84586
902721,5075,7,238,Credit,ATM,85528
902722,5076,10,339,Debit,NEFT,157215
902723,5014,3,133,Debit,IMPS,161891
902724,5082,2,187,Credit,IMPS,120132
902725,5081,2,186,Credit,Card,145764
902726,5100,1,208,Debit,Card,158224
902727,5034,1,278,Debit,Cash,7011
902728,5001,6,145,Debit,UPI,31050
902729,5079,9,359,Credit,NEFT,171638
902730,5058,4,76,Debit,NEFT,147245
902731,5023,5,365,Debit,Salary,2748
902732,5078,1,37,Debit,NEFT,176210
902733,5007,6,97,Credit,NEFT,104027
902734,5025,10,199,Credit,IMPS,194171
902735,5085,2,83,Credit,NEFT,145115
902736,5083,4,259,Debit,Salary,164473
902737,5045,3,261,Credit,IMPS,193458
902738,5071,6,123,Debit,UPI,13749
902739,5075,7,15,Debit,NEFT,154830
902740,5090,1,173,Credit,IMPS,94392
902741,5029,4,273,Credit,NEFT,28566
902742,5063,8,124,Debit,Salary,25287
902743,5078,1,257,Debit,Salary,195900
902744,5043,5,228,Credit,Cash,133619
902745,5008,10,281,Debit,Card,160458
902746,5088,10,230,Credit,Cash,23254
902747,5084,7,113,Debit,ATM,36931
902748,5060,6,257,Credit,UPI,37359
902749,5041,10,269,Debit,NEFT,48991
902750,5042,8,34,Debit,Cash,189013
902751,5095,9,215,Debit,IMPS,133927
902752,5019,3,229,Credit,IMPS,180548
902753,5092,9,291,Debit,ATM,63847
902754,5020,1,291,Credit,Card,179864
902755,5025,3,239,Debit,ATM,41218
902756,5003,5,242,Credit,ATM,140579
902757,5098,1,199,Debit,ATM,270
902758,5031,8,131,Credit,NEFT,52160
902759,5016,7,288,Debit,Cash,57244
902760,5063,5,162,Credit,UPI,20088
902761,5044,1,270,Debit,UPI,160378
902762,5040,4,281,Debit,UPI,138136
902763,5053,4,155,Credit,NEFT,173733
902764,5090,3,39,Debit,ATM,197743
902765,5079,10,144,Debit,ATM,38011
902766,5044,10,144,Debit,Card,81342
902767,5019,2,114,Debit,Card,37245
902768,5050,6,332,Credit,NEFT,64436
902769,5028,5,291,Credit,Card,26536
902770,5009,3,207,Debit,NEFT,119066
902771,5004,3,275,Debit,ATM,144138
902772,5038,3,50,Debit,Cash,134566
902773,5039,10,63,Debit,Cash,103145
902774,5003,4,47,Debit,Card,166791
902775,5024,6,207,Debit,IMPS,165022
902776,5027,1,300,Debit,Card,18823
902777,5056,1,102,Credit,ATM,156169
902778,5026,3,365,Debit,NEFT,110789
902779,5064,2,31,Credit,Salary,31026
902780,5046,7,242,Credit,NEFT,130467
902781,5062,4,53,Credit,Salary,164010
902782,5009,5,281,Credit,ATM,54326
902783,5011,8,102,Debit,Card,146553
902784,5012,4,235,Credit,UPI,139400
902785,5030,7,32,Debit,Salary,147912
902786,5069,3,289,Debit,Card,160579
902787,5075,9,202,Debit,IMPS,140045
902788,5030,10,49,Credit,Card,161771
902789,5005,2,107,Credit,NEFT,117945
902790,5099,5,37,Credit,Cash,148247
902791,5085,10,172,Credit,Cash,155656
902792,5073,10,196,Debit,NEFT,22873
902793,5057,10,176,Debit,Cash,176059
902794,5094,8,28,Credit,IMPS,43627
902795,5013,1,295,Debit,Cash,131231
902796,5016,1,101,Debit,UPI,30899
902797,5057,6,48,Credit,UPI,121641
902798,5060,4,109,Credit,Card,3287
902799,5031,9,257,Debit,Card,191673
902800,5040,10,41,Debit,Card,90268
902801,5081,9,92,Debit,IMPS,152670
902802,5008,9,219,Credit,Cash,92357
902803,5055,3,55,Credit,NEFT,46502
902804,5003,8,79,Debit,Salary,178571
902805,5004,1,6,Debit,ATM,20534
902806,5049,10,183,Credit,NEFT,70603
902807,5018,10,84,Debit,Cash,41085
902808,5029,7,342,Credit,IMPS,119927
902809,5002,1,308,Credit,ATM,116891
902810,5085,5,29,Debit,Card,184609
902811,5011,2,72,Debit,Card,31580
902812,5009,6,86,Debit,Card,123346
902813,5020,2,78,Debit,NEFT,46707
902814,5057,2,234,Credit,NEFT,198881
902815,5095,1,102,Credit,Cash,134641
902816,5016,2,124,Credit,UPI,32038
902817,5041,3,83,Credit,Cash,75561
902818,5029,6,345,Credit,ATM,139728
902819,5035,7,353,Debit,IMPS,143736
902820,5065,1,280,Credit,Card,156733
902821,5062,10,115,Credit,Card,1984
902822,5050,5,203,Credit,Card,141306
902823,5027,3,312,Credit,Salary,194049
902824,5084,3,337,Debit,UPI,55958
902825,5063,10,75,Debit,Salary,44354
902826,5009,3,140,Debit,UPI,139392
902827,5052,9,294,Credit,Salary,158408
902828,5026,4,163,Credit,NEFT,124366
902829,5007,9,215,Credit,Card,41212
902830,5021,1,124,Credit,Cash,39618
902831,5039,3,40,Debit,NEFT,187332
902832,5012,6,251,Credit,Cash,167025
902833,5015,10,326,Credit,ATM,48784
902834,5005,8,136,Debit,Card,169698
902835,5073,3,303,Credit,Cash,55592
902836,5015,6,117,Credit,Card,199004
902837,5092,2,47,Debit,NEFT,70133
902838,5039,9,239,Debit,NEFT,79514
902839,5092,6,1,Debit,UPI,143103
902840,5064,1,156,Debit,ATM,13848
902841,5011,8,196,Credit,Card,117330
902842,5059,10,16,Debit,Card,29429
902843,5008,7,348,Credit,IMPS,98680
902844,5018,6,265,Debit,IMPS,16706
902845,5048,8,64,Debit,NEFT,174924
902846,5080,8,328,Debit,Salary,53941
902847,5049,7,259,Credit,Cash,184417
902848,5019,5,49,Credit,ATM,194744
902849,5008,8,361,Debit,IMPS,77696
902850,5045,3,300,Credit,IMPS,15713
902851,5005,1,308,Credit,Salary,118337
902852,5009,7,241,Debit,Cash,152271
902853,5073,4,15,Debit,IMPS,32292
902854,5061,5,1,Credit,Salary,78459
902855,5083,9,356,Credit,Card,166556
902856,5088,2,115,Debit,ATM,167013
902857,5028,8,91,Debit,Salary,16247
902858,5049,7,322,Credit,Card,147304
902859,5007,3,283,Credit,ATM,191689
902860,5005,3,39,Debit,Salary,29519
902861,5090,6,344,Credit,Card,147028
902862,5031,8,14,Credit,Card,64888
902863,5095,7,169,Debit,UPI,26126
902864,5038,8,350,Credit,ATM,100332
902865,5040,2,264,Debit,Card,37381
902866,5054,5,346,Debit,UPI,111319
902867,5027,1,160,Credit,UPI,11670
902868,5054,7,79,Credit,IMPS,190325
902869,5090,5,141,Credit,Salary,1805
902870,5034,4,358,Debit,Cash,129481
902871,5055,5,134,Debit,Cash,104718
902872,5053,5,155,Debit,Salary,186224
902873,5063,2,174,Credit,NEFT,132537
902874,5049,6,344,Debit,Salary,96506
902875,5088,9,272,Debit,ATM,166293
902876,5032,6,36,Debit,UPI,140048
902877,5085,7,161,Credit,ATM,30678
902878,5096,9,1,Debit,UPI,132712
902879,5043,1,174,Credit,Card,100524
902880,5088,2,242,Credit,UPI,43290
902881,5023,10,347,Credit,UPI,50977
902882,5053,3,300,Credit,NEFT,23488
902883,5047,10,256,Debit,IMPS,28205
902884,5031,2,238,Credit,Salary,166397
902885,5035,4,259,Debit,ATM,11485
902886,5057,8,218,Debit,Card,160960
902887,5033,9,19,Credit,Card,62649
902888,5087,7,257,Credit,NEFT,42025
902889,5052,1,110,Debit,ATM,103607
902890,5006,3,220,Debit,Salary,62498
902891,5003,2,145,Debit,Cash,87596
902892,5075,6,39,Debit,Salary,5137
902893,5085,3,218,Debit,UPI,192546
902894,5011,2,70,Credit,IMPS,149374
902895,5055,5,284,Debit,Cash,6118
902896,5045,5,153,Credit,UPI,62144
902897,5050,1,9,Credit,UPI,179095
902898,5064,9,184,Credit,NEFT,47375
902899,5059,5,289,Debit,UPI,10613
902900,5044,1,2,Debit,ATM,192288
902901,5046,7,132,Debit,UPI,4340
902902,5034,1,45,Debit,NEFT,43506
902903,5099,1,296,Credit,NEFT,118048
902904,5092,10,165,Credit,NEFT,82902
902905,5006,10,127,Credit,IMPS,36069
902906,5083,6,75,Credit,ATM,81049
902907,5054,1,149,Debit,IMPS,67988
902908,5059,3,28,Credit,IMPS,152469
902909,5039,5,80,Debit,Salary,119236
902910,5027,8,112,Credit,Card,32657
902911,5040,7,153,Credit,Cash,51358
902912,5028,1,320,Debit,Card,61349
902913,5041,5,178,Debit,Card,174556
902914,5094,9,48,Credit,IMPS,72233
902915,5095,9,166,Credit,NEFT,122454
902916,5007,10,265,Debit,IMPS,25346
902917,5047,2,54,Credit,Card,148075
902918,5028,6,101,Credit,Salary,15885
902919,5029,10,169,Debit,ATM,7051
902920,5085,7,93,Debit,IMPS,150805
902921,5052,3,23,Credit,ATM,164960
902922,5044,8,304,Credit,IMPS,145390
902923,5039,8,314,Credit,NEFT,148631
902924,5051,7,128,Credit,UPI,116552
902925,5029,7,354,Credit,Salary,181774
902926,5013,6,220,Debit,Card,33169
902927,5084,2,137,Debit,UPI,163953
902928,5011,10,159,Credit,IMPS,92159
902929,5002,9,106,Credit,ATM,72482
902930,5099,4,278,Debit,NEFT,188323
902931,5060,7,49,Debit,IMPS,75513
902932,5077,3,28,Debit,NEFT,139189
902933,5047,7,295,Credit,IMPS,126677
902934,5046,10,221,Credit,Card,189975
902935,5042,3,329,Credit,Cash,116799
902936,5032,5,69,Debit,NEFT,133428
902937,5028,1,330,Credit,Cash,136196
902938,5041,8,81,Debit,NEFT,127278
902939,5005,5,53,Debit,Cash,159268
902940,5088,6,85,Credit,IMPS,183952
902941,5064,5,338,Credit,NEFT,17849
902942,5001,4,21,Debit,Salary,88181
902943,5077,9,292,Credit,Salary,84506
902944,5052,6,276,Debit,NEFT,192087
902945,5034,7,174,Credit,IMPS,192786
902946,5100,9,190,Debit,NEFT,189585
902947,5075,5,366,Debit,ATM,174046
902948,5067,2,90,Debit,UPI,90319
902949,5039,6,73,Debit,Cash,85649
902950,5031,3,28,Debit,Cash,156710
902951,5037,2,43,Debit,Salary,162168
902952,5020,1,205,Credit,NEFT,64430
902953,5057,2,100,Credit,UPI,19828
902954,5066,1,293,Credit,Cash,194288
902955,5051,6,118,Debit,UPI,6649
902956,5029,2,269,Credit,Salary,143855
902957,5048,7,286,Debit,Card,34362
902958,5072,10,129,Credit,IMPS,116037
902959,5060,5,249,Credit,NEFT,110014
902960,5055,8,234,Debit,Cash,18727
902961,5040,10,364,Credit,IMPS,190706
902962,5078,2,204,Debit,UPI,98087
902963,5077,9,83,Debit,Salary,83013
902964,5007,5,177,Credit,NEFT,108497
902965,5055,1,275,Debit,NEFT,178570
902966,5054,2,318,Debit,UPI,85676
902967,5085,3,266,Credit,NEFT,16260
902968,5074,4,337,Debit,Cash,131686
902969,5002,3,45,Credit,Cash,123140
902970,5032,4,287,Credit,Cash,97099
902971,5066,6,125,Debit,ATM,167902
902972,5095,6,108,Debit,Cash,196144
902973,5085,8,300,Credit,ATM,12432
902974,5022,10,239,Credit,Card,140211
902975,5060,7,127,Debit,IMPS,75134
902976,5016,5,32,Debit,Salary,125870
902977,5085,5,313,Debit,ATM,178728
902978,5040,7,38,Debit,ATM,162848
902979,5012,4,356,Debit,NEFT,154418
902980,5062,6,102,Debit,UPI,145875
902981,5044,4,7,Debit,Cash,47471
902982,5048,3,44,Credit,Card,45110
902983,5069,2,49,Debit,Card,183695
902984,5028,2,336,Credit,ATM,135435
902985,5059,2,341,Debit,ATM,14710
902986,5051,8,70,Debit,Card,70449
902987,5006,8,336,Debit,Card,161471
902988,5072,3,326,Credit,NEFT,63888
902989,5004,7,136,Debit,ATM,77437
902990,5081,7,58,Debit,Card,155929
902991,5053,1,37,Debit,Cash,127138
902992,5087,7,89,Credit,Salary,49184
902993,5002,6,73,Debit,Card,20085
902994,5003,1,133,Debit,Salary,19348
902995,5080,2,9,Credit,ATM,73795
902996,5036,10,295,Debit,Cash,183080
902997,5097,7,205,Credit,NEFT,161827
902998,5062,6,327,Credit,NEFT,192626
902999,5030,7,185,Credit,NEFT,157765
903000,5048,9,213,Debit,Card,167898
903001,5015,2,70,Credit,UPI,7252
903002,5014,2,304,Debit,IMPS,29671
903003,5093,2,177,Credit,Cash,134656
903004,5099,6,252,Debit,UPI,20843
903005,5014,3,267,Credit,UPI,73460
903006,5054,5,102,Credit,Cash,50095
903007,5077,9,246,Credit,ATM,44227
903008,5013,1,195,Debit,Salary,123807
903009,5079,6,305,Debit,IMPS,116373
903010,5012,5,358,Debit,ATM,7843
903011,5056,10,77,Credit,Salary,20155
903012,5048,8,163,Debit,UPI,139975
903013,5063,5,229,Credit,ATM,165952
903014,5068,8,333,Credit,UPI,174497
903015,5033,4,271,Credit,NEFT,10765
903016,5048,3,64,Credit,UPI,23143
903017,5008,8,171,Credit,Salary,113979
903018,5017,9,36,Debit,IMPS,145082
903019,5100,2,26,Credit,Card,146265
903020,5020,9,53,Debit,Cash,197186
903021,5089,9,144,Credit,Cash,182098
903022,5044,5,300,Credit,Cash,5071
903023,5045,9,295,Debit,IMPS,20885
903024,5018,4,314,Debit,Salary,172998
903025,5032,6,305,Debit,Card,97890
903026,5010,9,26,Credit,Card,33768
903027,5001,9,274,Credit,NEFT,139856
903028,5033,9,229,Credit,Card,156058
903029,5097,8,213,Debit,ATM,110714
903030,5069,9,293,Credit,NEFT,113182
903031,5005,1,189,Debit,Card,14420
903032,5074,7,24,Debit,ATM,86541
903033,5028,10,190,Credit,UPI,132893
903034,5068,10,318,Debit,Cash,34088
903035,5063,8,320,Debit,Card,44864
903036,5100,7,246,Debit,ATM,5766
903037,5015,8,165,Credit,NEFT,51894
903038,5020,10,79,Debit,UPI,130619
903039,5084,10,201,Debit,UPI,153981
903040,5060,8,259,Credit,Salary,107522
903041,5023,10,139,Debit,Card,28381
903042,5093,4,333,Debit,UPI,20819
903043,5048,7,54,Credit,ATM,60741
903044,5008,1,280,Debit,ATM,5020
903045,5068,2,114,Debit,Cash,104700
903046,5039,10,12,Debit,UPI,173175
903047,5056,7,294,Credit,Cash,121729
903048,5028,10,138,Debit,ATM,154986
903049,5061,2,89,Debit,IMPS,56968
903050,5020,4,56,Debit,Cash,20286
903051,5087,1,284,Debit,Cash,13496
903052,5005,9,311,Debit,UPI,177896
903053,5017,4,207,Debit,Cash,117051
903054,5027,8,196,Credit,UPI,25032
903055,5048,3,243,Debit,NEFT,119337
903056,5041,6,163,Debit,Salary,37255
903057,5011,1,345,Debit,Salary,121366
903058,5051,4,191,Debit,IMPS,37767
903059,5025,9,215,Credit,ATM,70941
903060,5082,9,281,Debit,ATM,115640
903061,5075,10,294,Credit,UPI,11511
903062,5088,10,197,Debit,Salary,150331
903063,5012,7,144,Debit,Card,43662
903064,5022,9,334,Credit,IMPS,74469
903065,5012,1,281,Debit,Salary,52533
903066,5019,6,222,Credit,Salary,56263
903067,5073,1,90,Debit,UPI,83985
903068,5047,3,258,Debit,NEFT,116571
903069,5054,5,67,Debit,Card,126977
903070,5089,1,269,Debit,IMPS,34899
903071,5054,7,171,Credit,NEFT,90525
903072,5091,10,360,Debit,Salary,64741
903073,5091,7,214,Credit,ATM,126671
903074,5093,3,256,Credit,ATM,21312
903075,5082,5,49,Debit,NEFT,163622
903076,5087,6,8,Debit,Card,165730
903077,5017,8,81,Debit,Cash,159876
903078,5042,9,366,Credit,Salary,64631
903079,5054,9,260,Debit,Cash,152381
903080,5050,7,54,Debit,Card,116774
903081,5026,5,2,Credit,NEFT,7865
903082,5050,5,359,Debit,Salary,110572
903083,5040,3,142,Credit,UPI,161116
903084,5098,8,180,Debit,ATM,164382
903085,5047,3,214,Debit,NEFT,122996
903086,5085,4,46,Credit,NEFT,37652
903087,5013,2,346,Debit,ATM,70098
903088,5012,5,313,Debit,Salary,90084
903089,5054,5,188,Debit,IMPS,163073
903090,5039,5,359,Credit,UPI,70300
903091,5009,9,167,Debit,UPI,15308
903092,5097,3,65,Debit,Cash,68578
903093,5036,7,170,Debit,Card,193708
903094,5005,10,328,Credit,IMPS,45779
903095,5035,7,269,Credit,ATM,7764
903096,5060,6,267,Debit,Card,13825
903097,5054,7,343,Debit,Salary,134028
903098,5032,2,307,Credit,Cash,139330
903099,5011,1,313,Debit,Card,80104
903100,5087,9,105,Credit,IMPS,46108
903101,5093,1,84,Credit,NEFT,59102
903102,5073,7,173,Credit,IMPS,31278
903103,5077,10,65,Debit,Card,177243
903104,5028,3,134,Credit,NEFT,125476
903105,5081,5,275,Credit,NEFT,52880
903106,5062,9,219,Credit,Cash,54957
903107,5050,5,218,Debit,Card,129165
903108,5034,5,67,Credit,Card,170007
903109,5074,7,30,Debit,ATM,60100
903110,5009,1,320,Credit,Card,152853
903111,5069,5,290,Debit,Card,181281
903112,5013,2,68,Debit,Card,143657
903113,5011,7,142,Debit,Card,52281
903114,5088,1,158,Credit,IMPS,14995
903115,5099,4,111,Debit,UPI,87285
903116,5069,8,161,Credit,NEFT,93658
903117,5056,10,73,Credit,Card,47474
903118,5098,7,230,Credit,Card,193743
903119,5097,10,334,Credit,UPI,54336
903120,5072,1,128,Credit,Card,77992
903121,5079,7,136,Credit,IMPS,148705
903122,5011,4,148,Credit,NEFT,157738
903123,5044,7,84,Debit,Card,31955
903124,5099,9,328,Credit,ATM,1144
903125,5001,8,358,Credit,ATM,89089
903126,5046,3,302,Credit,Cash,180736
903127,5014,1,243,Debit,UPI,183117
903128,5086,1,264,Credit,Card,150579
903129,5047,5,322,Debit,Cash,102343
903130,5054,10,356,Debit,Salary,63122
903131,5044,10,235,Debit,IMPS,35808
903132,5089,6,295,Debit,Salary,7397
903133,5061,9,191,Credit,Cash,128256
903134,5051,10,153,Credit,Salary,85651
903135,5010,6,285,Debit,Card,46296
903136,5050,5,351,Debit,IMPS,15331
903137,5034,3,144,Credit,Salary,156917
903138,5018,7,213,Credit,NEFT,64586
903139,5054,4,61,Credit,Salary,94326
903140,5034,1,9,Credit,Cash,129386
903141,5080,2,302,Debit,ATM,3366
903142,5039,7,119,Credit,IMPS,179733
903143,5011,3,55,Debit,Cash,28849
903144,5093,8,366,Credit,ATM,197482
903145,5021,7,319,Credit,Card,120037
903146,5034,5,298,Credit,ATM,194879
903147,5092,8,149,Credit,UPI,145644
903148,5073,5,201,Credit,Salary,143407
903149,5005,1,177,Credit,Card,14849
903150,5021,2,81,Credit,Cash,156106
903151,5009,6,123,Credit,Card,74651
903152,5080,8,292,Debit,UPI,17899
903153,5007,1,102,Credit,IMPS,137523
903154,5020,1,268,Debit,NEFT,116625
903155,5075,1,234,Debit,UPI,192463
903156,5055,1,289,Debit,Salary,137535
903157,5057,2,196,Debit,Cash,102296
903158,5010,7,334,Debit,UPI,96854
903159,5054,10,137,Credit,NEFT,110672
903160,5024,7,173,Debit,Card,83377
903161,5083,9,274,Credit,NEFT,78386
903162,5074,1,151,Credit,Cash,147234
903163,5095,2,346,Debit,Card,184572
903164,5051,8,271,Credit,Salary,72141
903165,5043,9,246,Debit,NEFT,6856
903166,5043,10,245,Debit,UPI,91138
903167,5094,9,71,Credit,Card,24220
903168,5032,5,84,Debit,Card,176919
903169,5028,9,327,Credit,NEFT,193618
903170,5029,1,230,Debit,Cash,113753
903171,5088,7,236,Debit,ATM,137191
903172,5016,5,214,Credit,Salary,90327
903173,5092,3,136,Debit,Cash,118754
903174,5001,10,250,Debit,Card,142638
903175,5002,9,202,Debit,ATM,106634
903176,5056,9,285,Credit,NEFT,22769
903177,5068,7,287,Debit,IMPS,197904
903178,5015,9,30,Credit,Cash,145183
903179,5007,7,58,Debit,Cash,91442
903180,5004,2,90,Credit,Cash,192470
903181,5100,3,267,Credit,Card,196871
903182,5055,9,315,Debit,NEFT,26902
903183,5088,3,273,Debit,Card,60470
903184,5063,1,151,Debit,Card,175952
903185,5004,10,81,Debit,Salary,118608
903186,5021,9,342,Credit,Card,140859
903187,5096,8,158,Credit,Salary,95224
903188,5018,2,168,Credit,ATM,518
903189,5098,10,114,Debit,UPI,61408
903190,5076,3,280,Debit,ATM,69978
903191,5058,4,295,Debit,Card,52659
903192,5077,10,225,Debit,ATM,35324
903193,5096,10,250,Debit,ATM,30253
903194,5037,4,79,Debit,Salary,156441
903195,5014,1,268,Credit,Salary,117761
903196,5024,6,121,Debit,ATM,186771
903197,5017,9,354,Credit,UPI,64177
903198,5087,2,7,Credit,IMPS,91523
903199,5076,10,259,Debit,IMPS,130224
903200,5027,2,74,Debit,NEFT,68963
903201,5037,2,73,Debit,ATM,97563
903202,5098,6,214,Debit,IMPS,183543
903203,5015,9,310,Credit,NEFT,28540
903204,5094,4,52,Debit,ATM,118142
903205,5076,2,164,Debit,Salary,135847
903206,5077,3,276,Credit,ATM,77677
903207,5085,3,292,Debit,NEFT,4363
903208,5045,9,300,Credit,ATM,190549
903209,5025,1,248,Debit,ATM,91638
903210,5081,1,352,Debit,Cash,25417
903211,5062,3,18,Debit,Card,58594
903212,5003,8,263,Debit,Cash,95264
903213,5069,4,74,Debit,Card,105518
903214,5080,3,151,Credit,Card,131057
903215,5058,7,48,Credit,ATM,27739
903216,5072,1,37,Credit,NEFT,45274
903217,5013,3,103,Debit,ATM,150809
903218,5043,2,5,Debit,Cash,126447
903219,5096,3,116,Debit,Card,198645
903220,5063,4,166,Credit,Card,124559
903221,5092,10,299,Debit,ATM,158995
903222,5077,6,325,Debit,Salary,166535
903223,5093,1,141,Debit,Salary,197581
903224,5085,1,307,Credit,NEFT,119508
903225,5058,10,305,Debit,ATM,17483
903226,5043,9,304,Credit,Card,170774
903227,5075,1,340,Debit,Cash,146577
903228,5076,1,56,Credit,ATM,33699
903229,5022,10,45,Credit,IMPS,73477
903230,5010,3,82,Credit,Card,98773
903231,5057,7,116,Credit,Cash,69000
903232,5083,6,11,Debit,ATM,114156
903233,5052,7,240,Credit,Cash,128665
903234,5022,2,165,Debit,ATM,79202
903235,5090,8,69,Debit,Card,44123
903236,5003,6,278,Debit,NEFT,27664
903237,5081,6,67,Debit,Cash,183305
903238,5064,6,285,Credit,Cash,113983
903239,5029,10,70,Credit,IMPS,177193
903240,5055,2,337,Debit,ATM,51941
903241,5036,1,91,Credit,Card,30336
903242,5070,3,255,Credit,Cash,24755
903243,5052,2,116,Debit,Salary,61981
903244,5067,7,344,Debit,UPI,63974
903245,5098,9,47,Debit,IMPS,118622
903246,5048,7,41,Debit,NEFT,35627
903247,5020,7,47,Credit,Cash,50497
903248,5006,2,72,Debit,UPI,154657
903249,5084,7,131,Debit,UPI,35048
903250,5100,9,134,Debit,NEFT,104335
903251,5061,4,139,Credit,UPI,24375
903252,5020,7,58,Credit,UPI,81788
903253,5082,2,84,Debit,Salary,60311
903254,5055,6,110,Debit,UPI,59205
903255,5034,5,301,Debit,UPI,150809
903256,5094,2,187,Credit,UPI,7281
903257,5006,8,18,Credit,ATM,127897
903258,5055,10,284,Debit,Cash,44285
903259,5040,3,255,Debit,Cash,31714
903260,5086,5,240,Debit,Card,140665
903261,5059,10,173,Debit,Salary,172880
903262,5043,5,40,Credit,UPI,164918
903263,5089,8,6,Debit,UPI,138
903264,5065,2,172,Debit,IMPS,168436
903265,5086,7,303,Credit,ATM,67560
903266,5077,10,301,Credit,NEFT,53376
903267,5087,6,250,Debit,UPI,143008
903268,5081,4,67,Debit,Cash,139708
903269,5025,7,224,Credit,UPI,58369
903270,5079,3,81,Debit,ATM,167395
903271,5069,10,129,Credit,ATM,136849
903272,5056,2,159,Debit,Card,47611
903273,5003,9,23,Credit,ATM,130547
903274,5002,1,90,Debit,IMPS,11156
903275,5092,10,59,Credit,IMPS,106474
903276,5091,2,103,Debit,Salary,104482
903277,5045,6,2,Credit,Card,118832
903278,5089,3,15,Credit,Card,129641
903279,5018,3,142,Credit,Cash,132575
903280,5085,6,222,Debit,ATM,60615
903281,5086,2,162,Credit,UPI,111443
903282,5054,4,226,Credit,UPI,180151
903283,5081,8,17,Credit,Card,114798
903284,5048,7,127,Credit,Salary,163017
903285,5076,3,311,Credit,Card,27746
903286,5004,6,125,Debit,IMPS,108977
903287,5096,9,44,Credit,UPI,37657
903288,5073,7,92,Credit,IMPS,155613
903289,5038,6,113,Credit,UPI,126416
903290,5017,3,274,Credit,NEFT,176707
903291,5048,9,306,Credit,UPI,55613
903292,5064,10,268,Debit,IMPS,106700
903293,5055,5,108,Credit,Cash,76895
903294,5023,8,211,Credit,ATM,129066
903295,5013,8,112,Credit,UPI,182306
903296,5082,7,142,Debit,IMPS,181817
903297,5002,4,63,Debit,NEFT,99694
903298,5030,5,282,Credit,Salary,198072
903299,5097,5,74,Credit,NEFT,170054
903300,5095,6,57,Debit,IMPS,134440
903301,5071,8,115,Credit,IMPS,70956
903302,5084,3,20,Debit,Salary,69632
903303,5009,10,226,Debit,Salary,105276
